STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,MEASURE,,AGE,,SEX,,UNIT_MEASURE,,METHODOLOGY,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISL,,A,,SP_CVGD,,Y_GE15,,_T,,PT_POP,,SRVY,,2018,,61.2,,D,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISL,,A,,SP_CVGD,,Y_GE15,,_T,,PT_POP,,SRVY,,2019,,60.1,,D,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISL,,A,,SP_CVGD,,Y_GE15,,_T,,PT_POP,,SRVY,,2020,,58.1,,D,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISL,,A,,SP_CVGD,,Y_GE15,,_T,,PT_POP,,SRVY,,2021,,57.9,,D,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISL,,A,,SP_CVGD,,Y_GE15,,_T,,PT_POP,,SRVY,,2022,,57,,D,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISL,,A,,SP_CVGD,,Y_GE15,,_T,,PT_POP,,SRVY,,2023,,55.9,,D,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,TUR,,A,,SP_CVGD,,Y_GE15,,M,,PT_POP,,SRVY,,2008,,59.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,TUR,,A,,SP_CVGD,,Y_GE15,,M,,PT_POP,,SRVY,,2010,,67.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,TUR,,A,,SP_CVGD,,Y_GE15,,M,,PT_POP,,SRVY,,2012,,63.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,TUR,,A,,SP_CVGD,,Y_GE15,,M,,PT_POP,,SRVY,,2014,,57.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,TUR,,A,,SP_CVGD,,Y_GE15,,M,,PT_POP,,SRVY,,2016,,59,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,TUR,,A,,SP_CVGD,,Y_GE15,,M,,PT_POP,,SRVY,,2019,,52,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,TUR,,A,,SP_CVGD,,Y_GE15,,M,,PT_POP,,SRVY,,2022,,38.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CZE,,A,,SP_CFRD,,Y_GE15,,_T,,PT_POP,,SRVY,,2014,,46.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CZE,,A,,SP_CFRD,,Y_GE15,,_T,,PT_POP,,SRVY,,2019,,45.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,DEU,,A,,SP_DS,,Y_GE15,,_T,,PT_POP,,_Z,,1978,,28.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,DEU,,A,,SP_DS,,Y_GE15,,_T,,PT_POP,,_Z,,1989,,25.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,DEU,,A,,SP_DS,,Y_GE15,,_T,,PT_POP,,_Z,,1992,,24.8,,B,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,DEU,,A,,SP_DS,,Y_GE15,,_T,,PT_POP,,_Z,,1995,,24.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,DEU,,A,,SP_DS,,Y_GE15,,_T,,PT_POP,,_Z,,1999,,24.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,DEU,,A,,SP_DS,,Y_GE15,,_T,,PT_POP,,_Z,,2003,,24.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,DEU,,A,,SP_DS,,Y_GE15,,_T,,PT_POP,,_Z,,2005,,23.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,DEU,,A,,SP_DS,,Y_GE15,,_T,,PT_POP,,_Z,,2009,,21.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,DEU,,A,,SP_DS,,Y_GE15,,_T,,PT_POP,,_Z,,2013,,20.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,DEU,,A,,SP_DS,,Y_GE15,,_T,,PT_POP,,_Z,,2017,,18.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,DEU,,A,,SP_DS,,Y_GE15,,_T,,PT_POP,,_Z,,2021,,14.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,PRT,,A,,TBC,,_T,,_T,,CG_SM_D,,_Z,,1987,,18.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,PRT,,A,,TBC,,_T,,_T,,CG_SM_D,,_Z,,1996,,19.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,PRT,,A,,TBC,,_T,,_T,,CG_SM_D,,_Z,,1999,,19,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1981,,1725.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1982,,1738.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1983,,1779.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1984,,1759.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1985,,1760.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1986,,1709.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1987,,1743.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1988,,1733,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1989,,1711.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1990,,1639.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1991,,1567.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1992,,1586.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1993,,1539.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1994,,1543,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1995,,1569.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1996,,1528.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1997,,1418.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1998,,1282.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1999,,1327.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2000,,1281.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2001,,1316.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2002,,1273.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2003,,1223.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2004,,1187.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2005,,1130,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2006,,1099.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2007,,1098.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2008,,1107.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2009,,1079.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2010,,1062.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2011,,1054.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2012,,995.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2013,,943,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2014,,887.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2015,,839.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2016,,827.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2017,,773,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2018,,769,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2019,,727,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2020,,806,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2021,,808,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2022,,779,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2023,,764,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,1997,,44.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,1998,,44.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,1999,,44.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2000,,44,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2001,,44.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2002,,43.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2003,,45,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2004,,44.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2005,,43.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2006,,42.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2007,,43,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2008,,42.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2009,,42.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2010,,42,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2011,,41.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2012,,42.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2013,,41.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2014,,41.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2015,,39.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2016,,41.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2017,,40.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2018,,40.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2019,,39.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2020,,39.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2021,,39.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,USA,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,SR,,2022,,39.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,PRT,,A,,SP_OBS,,_T,,M,,PT_POP,,SR,,1996,,10.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,PRT,,A,,SP_OBS,,_T,,M,,PT_POP,,SR,,1999,,11.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,PRT,,A,,SP_OBS,,_T,,M,,PT_POP,,SR,,2006,,14.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,PRT,,A,,SP_OBS,,_T,,M,,PT_POP,,SR,,2014,,15.1,,D,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,PRT,,A,,SP_OBS,,_T,,M,,PT_POP,,SR,,2017,,15.5,,D,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,PRT,,A,,SP_OBS,,_T,,M,,PT_POP,,SR,,2019,,16.4,,D,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,PRT,,A,,SP_OBS,,_T,,M,,PT_POP,,SR,,2022,,16.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,SVK,,A,,SP_OVRGHT_OBS,,_T,,F,,PT_POP,,SR,,2003,,40.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,SVK,,A,,SP_OVRGHT_OBS,,_T,,F,,PT_POP,,SR,,2009,,43,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,SVK,,A,,SP_OVRGHT_OBS,,_T,,F,,PT_POP,,SR,,2014,,46.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,SVK,,A,,SP_OVRGHT_OBS,,_T,,F,,PT_POP,,SR,,2019,,49.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,HUN,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,MSRD,,1988,,36.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,HUN,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,MSRD,,2009,,36.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,HUN,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,MSRD,,2014,,36.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,HUN,,A,,SP_OVRGHT,,_T,,M,,PT_POP,,MSRD,,2019,,40.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CZE,,A,,SP_OVRGHT_OBS,,_T,,F,,PT_POP,,MSRD,,2000,,42,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CZE,,A,,SP_OVRGHT_OBS,,_T,,F,,PT_POP,,MSRD,,2005,,46,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CZE,,A,,SP_OVRGHT_OBS,,_T,,F,,PT_POP,,MSRD,,2008,,49,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CZE,,A,,SP_OVRGHT_OBS,,_T,,F,,PT_POP,,MSRD,,2010,,49,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,SP_OVRGHT_OBS,,_T,,_T,,PT_POP,,MSRD,,1999,,62.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ISR,,A,,SP_OVRGHT_OBS,,_T,,_T,,PT_POP,,MSRD,,2015,,50.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1961,,114.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1962,,115.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1963,,139.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1964,,149.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1965,,145.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1966,,164.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,VGS,,_T,,_T,,KG_PS_Y,,_Z,,1967,,165,,A,,0,,,
